"corpus","file","row","axis","direction","screen","flags","evidence","text"
"live_questionnaire","data/questionnaires/q018.json","3","Agency","agentic","no_lexical_cue","","","I see my job as pointing the group in the right direction and clearing the path."
"live_questionnaire","data/questionnaires/q018.json","4","Agency","yielding","conditional_only","conditional_only","when","I feel empowered when the group trusts me enough to share power."
"live_questionnaire","data/questionnaires/q018.json","5","Agency","yielding","no_lexical_cue","","","I naturally distribute decision-making power more broadly as projects progress."
"live_questionnaire","data/questionnaires/q018.json","6","Empathy","empathy","context_candidate","event","difficult time","When I learn that someone I know is going through a difficult time, my first instinct is to consider how I might help."
"live_questionnaire","data/questionnaires/q018.json","7","Social Attunement","hyper-attuned","conditional_only","conditional_only","when","I notice when a person brings up old information at a strategic moment to shift the dynamics of a conversation."
"live_questionnaire","data/questionnaires/q018.json","8","Conscientiousness","conscientious","no_lexical_cue","","","I feel responsible for creating the conditions that will lead to my desired future."
"live_questionnaire","data/questionnaires/q018.json","9","Empathy","detachment","context_candidate","event","bad news","Hearing that someone has had bad news usually doesn't make me want to reach out."
"live_questionnaire","data/questionnaires/q018.json","10","Social Attunement","hypo-attuned","conditional_only","conditional_only","when; during","I rarely notice when someone is posturing for an audience during a meeting."
"live_questionnaire","data/questionnaires/q018.json","11","Reactivity","low-reactive","no_lexical_cue","","","I notice that I can shift my attention away from emotional stimuli relatively easily."
"live_questionnaire","data/questionnaires/q018.json","12","Conscientiousness","conscientious","no_lexical_cue","","","I schedule specific times to check and respond to messages rather than staying reactive."
"live_questionnaire","data/questionnaires/q018.json","13","Social Attunement","hypo-attuned","conditional_only","conditional_only","when","I do not naturally sense when two people are having a power struggle disguised as polite conversation."
"live_questionnaire","data/questionnaires/q018.json","14","Reactivity","low-reactive","no_lexical_cue","","","My baseline state is one of such stability that disruptions feel like small departures rather than upheavals."
"live_questionnaire","data/questionnaires/q018.json","15","Empathy","detachment","conditional_only","conditional_only","after","A person's hardship stops mattering to me soon after I hear about it."
"live_questionnaire","data/questionnaires/q018.json","16","Social Attunement","hyper-attuned","conditional_only","conditional_only","when","I sense when a shared meal or coffee is actually a pretext for a conversation someone needs to have."
"live_questionnaire","data/questionnaires/q018.json","17","Self-Orientation","self-focus","no_lexical_cue","","","I routinely assess whether my current role still serves my personal growth trajectory."
"live_questionnaire","data/questionnaires/q018.json","18","Self-Orientation","altruism","no_lexical_cue","","","I routinely bring extra food, supplies, or materials to share with whoever might need them."
"live_questionnaire","data/questionnaires/q018.json","19","Conscientiousness","spontaneous","conditional_only","conditional_only","whenever","I check and respond to messages whenever they arrive, staying in the flow of communication."
"live_questionnaire","data/questionnaires/q018.json","20","Social Attunement","hyper-attuned","conditional_only","conditional_only","when","I notice when someone positions a request as a suggestion to make it more palatable."
"live_questionnaire","data/questionnaires/q018.json","21","Empathy","detachment","conditional_only","conditional_only","When","When someone shares a painful experience, the fact of their pain carries little weight in my mind."
"live_questionnaire","data/questionnaires/q018.json","22","Empathy","empathy","conditional_only","conditional_only","when","Someone's pain matters even more to me when they have no one else to turn to."
"live_questionnaire","data/questionnaires/q018.json","23","Agency","agentic","context_candidate","event","disagreements","I often take it upon myself to resolve group disagreements by choosing a path."
"live_questionnaire","data/questionnaires/q018.json","24","Conscientiousness","spontaneous","conditional_only","conditional_only","when","I reconnect with people when the impulse strikes rather than tracking our last contact."
"live_questionnaire","data/questionnaires/q018.json","25","Reactivity","high-reactive","conditional_only","conditional_only","When","When I get good news, the euphoria can last for days."
"live_questionnaire","data/questionnaires/q018.json","26","Conscientiousness","conscientious","no_lexical_cue","","","I calibrate my effort to the importance of each task, giving more attention to high-impact work."
"live_questionnaire","data/questionnaires/q018.json","27","Self-Orientation","altruism","no_lexical_cue","","","I tend to share my food, my space, and my belongings without a second thought."
"live_questionnaire","data/questionnaires/q018.json","28","Conscientiousness","spontaneous","no_lexical_cue","","","I learn what I want to achieve by starting to act, not by planning in advance."
"live_questionnaire","data/questionnaires/q018.json","29","Self-Orientation","self-focus","no_lexical_cue","","","I routinely upgrade my personal environment—better lighting, better furniture, better technology."
